id,Route_Name,Route_Link,Bus_Name,Bus_Type,Departing_Time,Duration,Reaching_Time,Star_Rating,Price,Seat_Availability
397,Bangalore to Chittoor (Andhra Pradesh),https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh,Prasanna Travels,A/C Sleeper (2+1),19:00,03h 30m,22:30,3.2,3300,17
398,Bangalore to Chittoor (Andhra Pradesh),https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh,Prasanna Travels,A/C Seater / Sleeper (2+1),19:00,03h 30m,22:30,3.2,2600,21
399,Bangalore to Chittoor (Andhra Pradesh),https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh,Sai Sindhu Travels,A/C Sleeper (2+1),19:15,03h 15m,22:30,3.1,2790,20
400,Bangalore to Chittoor (Andhra Pradesh),https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh,CHAITRA SRI TRAVELS,Non A/C Seater / Sleeper (2+1),19:15,04h 35m,23:50,4.3,1800,22
401,Bangalore to Chittoor (Andhra Pradesh),https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh,Chalasani Travels (Kaleswari),A/C Sleeper (2+1),19:30,03h 50m,23:20,4.3,3300,16
402,Bangalore to Chittoor (Andhra Pradesh),https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh,IRA Travels,A/C Sleeper (2+1),19:30,03h 50m,23:20,3.9,3000,22
403,Bangalore to Chittoor (Andhra Pradesh),https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh,IntrCity SmartBus,Scania AC Multi Axle Sleeper (2+1),19:30,03h 15m,22:45,4.4,3624,32
404,Bangalore to Chittoor (Andhra Pradesh),https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh,Shyamoli Paribahan Pvt Ltd,Volvo 9600 Multi-Axle A/C Sleeper (2+1),19:45,03h 00m,22:45,4.3,3669,23
405,Bangalore to Chittoor (Andhra Pradesh),https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh,Abhishek Bus,Scania Multi-Axle AC Semi Sleeper (2+2),20:25,04h 25m,00:50,3.4,1699,20
406,Bangalore to Chittoor (Andhra Pradesh),https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh,RK Travels,Non A/C Seater / Sleeper (2+1),20:30,05h 30m,02:00,3.6,1099,1
407,Bangalore to Chittoor (Andhra Pradesh),https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh,CHAITRA SRI TRAVELS,Non A/C Seater / Sleeper (2+1),20:30,03h 20m,23:50,4.3,3999,41
408,Bangalore to Chittoor (Andhra Pradesh),https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh,Kamakshi Tours And Travels,A/C Sleeper (2+1),20:30,04h 15m,00:45,3.9,3000,12
409,Bangalore to Chittoor (Andhra Pradesh),https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh,IntrCity SmartBus,A/C Seater / Sleeper (2+1),20:40,03h 25m,00:05,4.4,2700,25
410,Bangalore to Chittoor (Andhra Pradesh),https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh,Chalasani Travels (Kaleswari),A/C Sleeper (2+1),20:50,03h 50m,00:40,4.3,3800,27
411,Bangalore to Chittoor (Andhra Pradesh),https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh,Abhishek Bus,Scania Multi-Axle AC Semi Sleeper (2+2),21:00,04h 50m,01:50,3.4,1550,30
412,Bangalore to Chittoor (Andhra Pradesh),https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh,Chalasani Travels (Kaleswari),A/C Sleeper (2+1),21:00,03h 10m,00:10,4.3,3300,11
413,Bangalore to Chittoor (Andhra Pradesh),https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh,VEGA BUS,A/C Seater / Sleeper (2+1),21:00,04h 10m,01:10,3.8,1425,27
414,Bangalore to Chittoor (Andhra Pradesh),https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh,NueGo,Electric A/C Seater (2+2),21:00,04h 50m,01:50,3.6,1518,19
415,Bangalore to Chittoor (Andhra Pradesh),https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh,VEGA BUS,A/C Seater / Sleeper (2+1),21:00,04h 10m,01:10,3.8,1188,2
416,Bangalore to Chittoor (Andhra Pradesh),https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh,Sai Sindhu Travels,A/C Classy Seater (2+2),21:15,03h 15m,00:30,3.1,1990,27
417,Bangalore to Chittoor (Andhra Pradesh),https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh,Rajeswari Travels,A/C Sleeper (2+1),21:15,06h 20m,03:35,3.3,1900,25
418,Bangalore to Chittoor (Andhra Pradesh),https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh,IntrCity SmartBus,AC Sleeper (2+1),21:30,03h 05m,00:35,4.4,3510,28
419,Bangalore to Chittoor (Andhra Pradesh),https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh,Zingbus Plus,VE A/C Sleeper (2+1),21:40,02h 40m,00:20,4.3,1979,24
420,Bangalore to Chittoor (Andhra Pradesh),https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh,Go Tour Travels and Holidays,A/C Sleeper (2+1),22:00,03h 45m,01:45,4.3,1785,20
421,Bangalore to Chittoor (Andhra Pradesh),https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh,IntrCity SmartBus,A/C Seater / Sleeper (2+1),22:00,03h 15m,01:15,3.2,2879,29
422,Bangalore to Chittoor (Andhra Pradesh),https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh,VEGA BUS,A/C Seater / Sleeper (2+1),22:30,04h 00m,02:30,3.8,1188,2
423,Bangalore to Chittoor (Andhra Pradesh),https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh,IRA Travels,Bharat Benz A/C Sleeper (2+1),22:30,04h 00m,02:30,3.9,3300,22
424,Bangalore to Chittoor (Andhra Pradesh),https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh,GKT TRAVELS,A/C Seater / Sleeper (2+1),22:30,03h 30m,02:00,3.9,1472,7
425,Bangalore to Chittoor (Andhra Pradesh),https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh,GKT TRAVELS,A/C Seater / Sleeper (2+1),23:00,03h 30m,02:30,3.9,1329,28
426,Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,APSRTC - 6521,Super Luxury (Non AC Seater 2+2 Push Back),00:05,04h 20m,04:25,3.4,345,34
427,Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,APSRTC - 6437,Super Luxury (Non AC Seater 2+2 Push Back),00:10,03h 50m,04:00,3.7,345,33
428,Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,APSRTC - 6603,Super Luxury (Non AC Seater 2+2 Push Back),00:10,04h 55m,05:05,3.8,376,32
429,Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,APSRTC - 6484,STAR LINER(NON-AC SLEEPER 2+1),00:30,03h 20m,03:50,3.9,488,22
430,Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,APSRTC - 9147,Super Luxury (Non AC Seater 2+2 Push Back),00:30,05h 00m,05:30,1.4,344,33
431,Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,APSRTC - 6465,Super Luxury (Non AC Seater 2+2 Push Back),00:30,04h 05m,04:35,2.4,345,34
432,Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,APSRTC - 51274,Super Luxury (Non AC Seater 2+2 Push Back),00:35,03h 55m,04:30,3.4,377,32
433,Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,APSRTC - 51268,Super Luxury (Non AC Seater 2+2 Push Back),00:50,04h 45m,05:35,2.7,376,1
434,Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,APSRTC - 6478,Super Luxury (Non AC Seater 2+2 Push Back),01:15,03h 35m,04:50,4.3,345,34
435,Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,APSRTC - 6843,INDRA(A.C. Seater),01:45,03h 00m,04:45,2.7,455,36
436,Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,APSRTC - 6451,Super Luxury (Non AC Seater 2+2 Push Back),06:15,04h 45m,11:00,2.4,345,32
437,Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,APSRTC - 6261,INDRA(A.C. Seater),06:15,03h 50m,10:05,3.9,416,32
438,Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,APSRTC - 51053,Super Luxury (Non AC Seater 2+2 Push Back),07:00,04h 20m,11:20,4.9,344,34
439,Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,APSRTC - 51502,Super Luxury (Non AC Seater 2+2 Push Back),07:15,04h 55m,12:10,2.7,345,34
440,Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,APSRTC - 51352,Super Luxury (Non AC Seater 2+2 Push Back),08:20,04h 11m,12:31,2.2,345,34
441,Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,APSRTC - 51618,Super Luxury (Non AC Seater 2+2 Push Back),08:30,04h 20m,12:50,3.0,345,34
442,Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,APSRTC - 6168,Super Luxury (Non AC Seater 2+2 Push Back),09:00,04h 30m,13:30,3.4,344,31
443,Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,APSRTC - 51450,Super Luxury (Non AC Seater 2+2 Push Back),09:05,04h 00m,13:05,2.2,345,34
444,Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,APSRTC - 6420,Super Luxury (Non AC Seater 2+2 Push Back),10:15,04h 50m,15:05,3.4,345,33
445,Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,APSRTC - 51050,Super Luxury (Non AC Seater 2+2 Push Back),10:20,04h 15m,14:35,3.7,345,30
446,Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,APSRTC - 6526,Express(Non AC Seater),10:45,04h 20m,15:05,3.4,265,47
447,Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,APSRTC - 51058,Super Luxury (Non AC Seater 2+2 Push Back),11:15,04h 20m,15:35,3.5,345,34
448,Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,APSRTC - 51350,Super Luxury (Non AC Seater 2+2 Push Back),11:50,04h 42m,16:32,4.7,345,34
449,Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,APSRTC - 51243,Super Luxury (Non AC Seater 2+2 Push Back),12:00,04h 20m,16:20,4.4,345,34
450,Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,APSRTC - 6431,Super Luxury (Non AC Seater 2+2 Push Back),12:15,04h 50m,17:05,2.9,345,34
451,Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,APSRTC - 6462,INDRA(A.C. Seater),12:55,04h 51m,17:46,3.3,455,27
452,Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,APSRTC - 6564,Super Luxury (Non AC Seater 2+2 Push Back),13:05,04h 27m,17:32,2.4,345,34
453,Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,APSRTC - 6290,Super Luxury (Non AC Seater 2+2 Push Back),13:40,04h 35m,18:15,2.4,377,34
454,Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,APSRTC - 6620,Super Luxury (Non AC Seater 2+2 Push Back),14:35,04h 00m,18:35,1.4,345,34
455,Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,APSRTC - 6470,Super Luxury (Non AC Seater 2+2 Push Back),14:45,03h 35m,18:20,3.4,345,34
456,Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,APSRTC - 51602,INDRA(A.C. Seater),15:30,03h 45m,19:15,3.5,416,38
457,Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,APSRTC - 51129,INDRA(A.C. Seater),17:00,03h 50m,20:50,3.3,416,31
458,Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,APSRTC - 6392,Super Luxury (Non AC Seater 2+2 Push Back),17:30,04h 20m,21:50,4.2,345,34
459,Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,APSRTC - 6284,Super Luxury (Non AC Seater 2+2 Push Back),18:30,03h 00m,21:30,3.0,345,34
460,Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,APSRTC - 51606,Super Luxury (Non AC Seater 2+2 Push Back),19:00,04h 20m,23:20,4.8,345,34
461,Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,APSRTC - 51136,Super Luxury (Non AC Seater 2+2 Push Back),20:00,04h 20m,00:20,4.4,345,34
462,Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,APSRTC - 6569,Super Luxury (Non AC Seater 2+2 Push Back),22:00,04h 17m,02:17,3.9,377,34
463,Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,APSRTC - 6424,Super Luxury (Non AC Seater 2+2 Push Back),22:15,04h 15m,02:30,3.7,345,30
464,Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,APSRTC - 51026,Super Luxury (Non AC Seater 2+2 Push Back),22:30,03h 50m,02:20,2.7,377,34
465,Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,APSRTC - 51452,Super Luxury (Non AC Seater 2+2 Push Back),22:35,04h 00m,02:35,3.4,377,34
466,Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,APSRTC - 51056,Super Luxury (Non AC Seater 2+2 Push Back),22:45,03h 20m,02:05,3.9,377,34
467,Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,APSRTC - 6440,Super Luxury (Non AC Seater 2+2 Push Back),23:00,04h 10m,03:10,2.1,345,34
468,Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,APSRTC - 6411,Super Luxury (Non AC Seater 2+2 Push Back),23:00,04h 15m,03:15,4.1,377,32
469,Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,APSRTC - 51545,Super Luxury (Non AC Seater 2+2 Push Back),23:06,04h 09m,03:15,3.4,376,34
470,Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,APSRTC - 51529,STAR LINER(NON-AC SLEEPER 2+1),23:06,04h 09m,03:15,4.2,488,27
471,Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,APSRTC - 6513,Super Luxury (Non AC Seater 2+2 Push Back),23:15,04h 05m,03:20,3.0,377,30
472,Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,APSRTC - 6600,Super Luxury (Non AC Seater 2+2 Push Back),23:20,04h 45m,04:05,3.5,376,32
473,Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,APSRTC - 51256,Super Luxury (Non AC Seater 2+2 Push Back),23:30,04h 25m,03:55,3.4,377,32
474,Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,APSRTC - 51006,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:30,03h 20m,02:50,3.1,376,34
475,Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,APSRTC - 6582,Super Luxury (Non AC Seater 2+2 Push Back),23:30,03h 34m,03:04,3.4,377,34
476,Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,APSRTC - 6468,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",23:30,03h 31m,03:01,3.0,360,37
477,Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,APSRTC - 6435,Super Luxury (Non AC Seater 2+2 Push Back),23:30,04h 10m,03:40,2.7,345,34
478,Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,APSRTC - 6413,INDRA(A.C. Seater),23:35,03h 30m,03:05,4.0,455,35
479,Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,APSRTC - 6566,Super Luxury (Non AC Seater 2+2 Push Back),23:50,03h 57m,03:47,4.9,376,34
480,Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,APSRTC - 6475,Super Luxury (Non AC Seater 2+2 Push Back),23:55,03h 40m,03:35,3.4,377,29
481,Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,KK Travels,Non A/C Seater / Sleeper (2+1),00:45,04h 45m,05:30,3.7,850,32
482,Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Sri Balaji Transports,A/C Sleeper (2+1),00:45,04h 15m,05:00,4.2,1090,27
483,Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,K.R TOURS & TRAVELS,A/C Sleeper (2+1),00:50,05h 10m,06:00,3.7,950,19
484,Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Indu Travels,Non A/C Seater / Sleeper (2+1),00:55,05h 40m,06:35,4.2,1400,46
485,Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Sri Balaji Transports,Non AC Seater (2+2),00:55,04h 35m,05:30,4.2,510,40
486,Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Sri Balaji Transports,Non A/C Seater / Sleeper (2+1),00:55,04h 35m,05:30,4.2,660,34
487,Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Sri Balaji Transports,A/C Seater / Sleeper (2+1),01:00,04h 00m,05:00,3.4,770,41
488,Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,KK Travels,A/C Sleeper (2+1),01:15,04h 05m,05:20,3.0,1090,26
489,Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Meghana Travels,Non A/C Seater / Sleeper (2+1),01:30,04h 15m,05:45,3.6,500,35
490,Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,BHAIRAVA TOURS AND TRAVELS,Non A/C Seater / Sleeper (2+1),01:31,04h 29m,06:00,3.4,455,30
491,Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Yes Express Tours and Travels,Volvo Multi Axle A/C Sleeper I-Shift B11R (2+1),01:35,03h 25m,05:00,3.1,1259,22
492,Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,SRI SAI MURALI KRISHNA TRAVELS,A/C Sleeper (2+1),01:50,04h 10m,06:00,4.3,999,29
493,Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Ramana Tours And Travels,A/C Sleeper (2+1),02:00,05h 30m,07:30,3.8,870,25
494,Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,S.L Travels,NON A/C Sleeper (2+1),02:00,02h 30m,04:30,4.2,1350,12
495,Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,IntrCity SmartBus,A/C Sleeper (2+1),02:25,03h 15m,05:40,3.6,1358,28
496,Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,JBT TRAVELS,NON A/C Sleeper (2+1),02:30,03h 30m,06:00,4.4,799,15
497,Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Om Sri Vinayaka Travels,A/C Seater / Sleeper (2+1),02:30,03h 45m,06:15,3.8,1350,35
498,Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Zingbus Plus,A/C Sleeper (2+1),02:30,05h 05m,07:35,3.2,1000,24
499,Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,IntrCity SmartBus,AC Sleeper (2+1),02:30,03h 30m,06:00,3.2,1448,24
500,Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,JBT TRAVELS,Non A/C Seater / Sleeper (2+1),02:30,03h 30m,06:00,3.5,699,9
501,Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,IntrCity SmartBus,A/C Seater / Sleeper (2+1),02:55,03h 10m,06:05,3.2,976,26
502,Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,SLC Road Lines,A/C Sleeper (2+1),03:00,05h 00m,08:00,3.2,1350,25
503,Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,JBT TRAVELS,A/C Sleeper (2+1),03:00,03h 15m,06:15,4.5,1099,23
504,Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,VSR Tours and Travels,A/C Sleeper (2+1),03:00,04h 00m,07:00,3.8,1349,17
505,Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Zingbus Plus,A/C Sleeper (2+1),03:00,04h 35m,07:35,4.6,1386,26
506,Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Mythri Tours And Travels,A/C Sleeper (2+1),03:15,03h 45m,07:00,3.0,1539,11
507,Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Meghana Travels,A/C Sleeper (2+1),03:15,03h 15m,06:30,4.6,850,32
508,Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Mythri Tours And Travels,A/C Sleeper (2+1),03:15,03h 45m,07:00,4.1,1499,4
509,Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Go Tour Travels and Holidays,A/C Sleeper (2+1),03:15,03h 45m,07:00,4.3,1549,18
510,Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Highline Transports,VE A/C Sleeper (2+1),03:15,03h 35m,06:50,3.2,1400,17
511,Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,YAS TOURS AND TRAVELS,Volvo Multi Axle A/C Sleeper I-Shift B11R (2+1),03:20,03h 20m,06:40,4.1,1500,25
512,Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Moksha Travels,A/C Sleeper (2+1),03:30,03h 25m,06:55,3.5,950,16
513,Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Sri Krishna Travels,Non A/C Seater / Sleeper (2+1),03:30,02h 00m,05:30,3.8,1000,27
514,Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Zingbus Plus,A/C Sleeper (2+1),03:40,03h 15m,06:55,3.5,900,24
515,Kurnool to Hyderabad,https://www.redbus.in/bus-tickets/kurnool-to-hyderabad,Sri Krishna Travels,A/C Sleeper (2+1),03:45,02h 55m,06:40,0.0,1490,22
516,Visakhapatnam to Rajahmundry,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,APSRTC - 2806,Super Luxury (Non AC Seater 2+2 Push Back),00:15,05h 00m,05:15,3.9,342,31
517,Visakhapatnam to Rajahmundry,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,APSRTC - 4512,Super Luxury (Non AC Seater 2+2 Push Back),00:15,05h 45m,06:00,4.7,344,34
518,Visakhapatnam to Rajahmundry,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,APSRTC - 2808,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",00:40,04h 45m,05:25,3.9,328,35
519,Visakhapatnam to Rajahmundry,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,APSRTC - 23816,Super Luxury (Non AC Seater 2+2 Push Back),01:10,04h 25m,05:35,3.2,342,32
520,Visakhapatnam to Rajahmundry,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,APSRTC - 4410,Super Luxury (Non AC Seater 2+2 Push Back),01:15,05h 40m,06:55,3.5,344,32
521,Visakhapatnam to Rajahmundry,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,APSRTC - 4446,Super Luxury (Non AC Seater 2+2 Push Back),02:15,05h 30m,07:45,3.9,344,33
522,Visakhapatnam to Rajahmundry,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,APSRTC - 4382,Super Luxury (Non AC Seater 2+2 Push Back),03:15,05h 40m,08:55,4.1,344,33
523,Visakhapatnam to Rajahmundry,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,APSRTC - 3465,Super Luxury (Non AC Seater 2+2 Push Back),04:00,06h 45m,10:45,3.0,342,34
524,Visakhapatnam to Rajahmundry,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,APSRTC - GT08-2,Express(Non AC Seater),04:15,05h 30m,09:45,3.9,310,47
525,Visakhapatnam to Rajahmundry,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,APSRTC - 3301,Super Luxury (Non AC Seater 2+2 Push Back),04:40,04h 05m,08:45,4.2,342,34
526,Visakhapatnam to Rajahmundry,https://www.redbus.in/bus-tickets/visakhapatnam-to-rajahmundry,APSRTC - 4508,Super Luxury (Non AC Seater 2+2 Push Back),04:45,05h 45m,10:30,4.2,344,33
